time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_B0,Current_temp_B1,Current_temp_B2,Current_temp_B3,Current_temp_B4,Current_temp_B5,Current_temp_B6,Current_temp_Falz-,Target_temp_B0,Target_temp_B1,Target_temp_B2,Target_temp_B3,Target_temp_B4,Target_temp_B5,Target_temp_B6,Target_temp_Falz-,kp_B0,kp_B1,kp_B2,kp_B3,kp_B4,kp_B5,kp_B6,kp_Falz-,ki_B0,ki_B1,ki_B2,ki_B3,ki_B4,ki_B5,ki_B6,ki_Falz-,kd_B0,kd_B1,kd_B2,kd_B3,kd_B4,kd_B5,kd_B6,kd_Falz-,Output_B0,Output_B1,Output_B2,Output_B3,Output_B4,Output_B5,Output_B6,Output_Falz-,BaSyTec Line.Loop_B0,BaSyTec Line.Loop_B1,BaSyTec Line.Loop_B2,BaSyTec Line.Loop_B3,BaSyTec Line.Loop_B4,BaSyTec Line.Loop_B5,BaSyTec Line.Loop_B6,BaSyTec Line.Loop_Falz-
20241022 _114418,45587.4891047917,1729593858.65496,00:00:00,20.01,20,20,20,19.99,20.01,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.84,5.41,5.29,5.9,6.19,5.8,5.91,0,.,.,.,.,.,.,.,.
20241022 _114419,45587.4891165278,1729593859.66825,00:00:00,20,20.01,20,19.99,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,6.77,7.12,5.28,4.22,4.49,5.83,5.87,0,.,.,.,.,.,.,.,.
20241022 _114420,45587.4891282755,1729593860.68353,00:00:00,20,20,20.01,19.99,20,19.99,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.06,5.32,5.17,6.04,6.03,6.14,5.8,0,.,.,.,.,.,.,.,.
20241022 _114421,45587.4891400116,1729593861.69782,00:00:00,20,19.99,20,20.01,20,19.99,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.99,5.54,5.28,4.11,6.1,6.17,5.69,0,.,.,.,.,.,.,.,.
20241022 _114422,45587.4891517708,1729593862.71311,00:00:00,20,20,20,20.01,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.07,5.48,5.3,5.71,6.04,6.07,5.72,0,.,.,.,.,.,.,.,.
20241022 _114423,45587.4891633449,1729593863.71343,00:00:00,19.99,20.01,20,20,20.01,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.19,5.24,5.32,5.89,4.35,6.06,5.7,0,.,.,.,.,.,.,.,.
20241022 _114424,45587.4891751042,1729593864.72971,00:00:00,20,20,20,19.99,20.01,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.14,5.31,5.34,7.69,5.93,6.14,5.68,0,.,.,.,.,.,.,.,.
20241022 _114425,45587.4891868634,1729593865.745,00:00:00,20.01,19.99,19.99,20,20,20,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.86,5.65,5.44,5.88,5.98,6.08,5.58,0,.,.,.,.,.,.,.,.
20241022 _114426,45587.4891986458,1729593866.76328,00:00:00,20.01,20,19.99,20.01,20.01,20.01,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.79,3.65,5.51,5.7,5.88,5.91,5.63,0,.,.,.,.,.,.,.,.
20241022 _114427,45587.4892103704,1729593867.77657,00:00:00,20,20.01,20,20,20,20.01,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.01,5.28,3.62,5.88,5.92,5.85,5.62,0,.,.,.,.,.,.,.,.
20241022 _114428,45587.4892221181,1729593868.79185,00:00:00,20,20,20.01,20,19.99,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.03,7.32,5.36,5.92,6.17,6.03,5.6,0,.,.,.,.,.,.,.,.
20241022 _114429,45587.4892339236,1729593869.81113,00:00:00,20,19.99,20,20,19.99,19.99,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.05,5.68,5.39,5.88,6.23,6.2,5.59,0,.,.,.,.,.,.,.,.
20241022 _114430,45587.4892456481,1729593870.82442,00:00:00,19.99,19.99,19.99,20,20,19.99,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.16,5.65,5.54,5.79,6.13,4.53,5.58,0,.,.,.,.,.,.,.,.
20241022 _114431,45587.489257419,1729593871.8417,00:00:00,19.99,20.01,20,20,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.22,5.33,5.45,5.9,6.15,6.09,5.57,0,.,.,.,.,.,.,.,.
20241022 _114432,45587.4892691551,1729593872.85599,00:00:00,20.01,20,20.01,19.99,19.99,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.99,7.25,5.36,6.09,6.26,6.17,5.57,0,.,.,.,.,.,.,.,.
20241022 _114433,45587.4892809259,1729593873.87227,00:00:00,20.01,19.99,20,20,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.84,7.58,5.48,5.93,6.22,6.12,5.63,0,.,.,.,.,.,.,.,.
20241022 _114434,45587.4892926505,1729593874.88556,00:00:00,20,19.99,20,20.01,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.06,5.66,5.5,5.75,6.24,4.43,5.65,0,.,.,.,.,.,.,.,.
20241022 _114435,45587.4893042593,1729593875.88888,00:00:00,20,20,20,20,20,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.08,5.45,5.52,5.76,4.64,6.11,5.75,0,.,.,.,.,.,.,.,.
20241022 _114436,45587.4893160185,1729593876.90416,00:00:00,19.99,20,19.99,19.99,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.2,7.26,5.62,7.67,6.27,6.04,5.72,0,.,.,.,.,.,.,.,.
20241022 _114437,45587.4893277431,1729593877.91745,00:00:00,20,19.99,20.01,19.99,20,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.05,5.6,3.63,6.03,4.61,7.7,5.83,0,.,.,.,.,.,.,.,.
20241022 _114438,45587.4893394907,1729593878.93274,00:00:00,20.01,19.99,20.01,20,20,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.84,5.79,5.26,5.91,6.23,6.07,5.88,0,.,.,.,.,.,.,.,.
20241022 _114439,45587.4893512616,1729593879.94902,00:00:00,20,20,20,20,20,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.96,5.51,5.36,7.47,6.31,5.97,5.93,0,.,.,.,.,.,.,.,.
20241022 _114440,45587.4893630208,1729593880.9653,00:00:00,19.99,20.01,20,20,20.01,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.15,5.39,7.23,5.84,4.57,7.64,5.97,0,.,.,.,.,.,.,.,.
20241022 _114441,45587.4893747569,1729593881.97959,00:00:00,19.99,20,20,19.99,20.01,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.19,5.56,5.42,6.09,5.98,4.32,5.86,0,.,.,.,.,.,.,.,.
20241022 _114442,45587.4893864815,1729593882.99288,00:00:00,20.01,19.99,20,20,20.01,20,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,3.16,5.83,5.44,4.26,6.03,5.91,5.66,0,.,.,.,.,.,.,.,.
20241022 _114443,45587.4893980903,1729593883.9952,00:00:00,20.01,20,19.99,20,20,20,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.91,5.78,5.61,5.84,6.06,5.98,5.57,0,.,.,.,.,.,.,.,.
20241022 _114445,45587.4894098727,1729593885.01348,00:00:00,19.99,20.01,20,20,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.15,5.46,3.74,5.96,5.97,5.99,5.67,0,.,.,.,.,.,.,.,.
20241022 _114446,45587.4894216204,1729593886.02876,00:00:00,19.99,20,20.01,19.99,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.21,5.52,5.44,6.08,6.03,5.99,5.67,0,.,.,.,.,.,.,.,.
20241022 _114447,45587.4894333796,1729593887.04405,00:00:00,20,20,20.01,20,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.16,5.62,5.4,6.04,6.09,6.07,5.66,0,.,.,.,.,.,.,.,.
20241022 _114448,45587.4894451157,1729593888.05833,00:00:00,20.01,20,20,20,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.97,5.63,5.5,5.91,6.11,6.1,5.75,0,.,.,.,.,.,.,.,.
20241022 _114449,45587.4894568634,1729593889.07362,00:00:00,20,20.01,19.99,20,20,19.99,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.02,5.4,5.67,5.87,6.15,7.81,5.86,0,.,.,.,.,.,.,.,.
20241022 _114450,45587.4894686111,1729593890.0889,00:00:00,19.99,20.01,20,19.99,19.99,19.99,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.3,5.34,5.59,6.08,7.94,6.25,5.91,0,.,.,.,.,.,.,.,.
20241022 _114451,45587.4894803588,1729593891.10319,00:00:00,19.99,19.99,20.01,20,19.99,19.99,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.29,5.64,5.44,4.38,6.4,6.31,6.03,0,.,.,.,.,.,.,.,.
20241022 _114452,45587.4894921065,1729593892.11848,00:00:00,20,19.99,20.01,20,20,19.99,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.14,5.8,5.38,5.93,6.31,6.36,6.01,0,.,.,.,.,.,.,.,.
20241022 _114453,45587.4895038542,1729593893.13376,00:00:00,20.01,20,20,20,20.01,20,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.02,5.63,5.47,5.9,6.07,4.67,5.8,0,.,.,.,.,.,.,.,.
20241022 _114454,45587.4895154398,1729593894.13409,00:00:00,20,20,19.99,20,20.01,20.02,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.16,5.51,5.57,5.94,6.08,4.36,5.66,0,.,.,.,.,.,.,.,.
20241022 _114455,45587.4895271644,1729593895.14738,00:00:00,19.99,20,20,20,20,20.01,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.37,5.6,5.56,6.01,4.54,6.01,5.77,0,.,.,.,.,.,.,.,.
20241022 _114456,45587.4895387847,1729593896.15169,00:00:00,20,19.99,20.01,20,20,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,3.36,5.72,5.42,5.96,6.23,6.12,5.86,0,.,.,.,.,.,.,.,.
20241022 _114457,45587.489550544,1729593897.16798,00:00:00,20.01,19.99,20,20,20,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.05,5.76,5.44,5.88,6.24,6.12,7.76,0,.,.,.,.,.,.,.,.
20241022 _114458,45587.4895622801,1729593898.18127,00:00:00,20.01,20,19.99,20,19.99,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.01,5.55,5.66,5.91,6.42,6.13,5.91,0,.,.,.,.,.,.,.,.
20241022 _114459,45587.4895739468,1729593899.18957,00:00:00,19.99,20,19.99,19.99,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.26,5.53,5.69,6.07,6.33,6.22,7.63,0,.,.,.,.,.,.,.,.
20241022 _114500,45587.4895856944,1729593900.20486,00:00:00,19.99,20,20,20,20.01,19.99,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.33,5.51,5.57,6.06,6.09,6.33,7.68,0,.,.,.,.,.,.,.,.
20241022 _114501,45587.489597419,1729593901.21715,00:00:00,20,20,20,20,20.01,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.18,7.34,5.47,5.93,6.08,6.31,5.9,0,.,.,.,.,.,.,.,.
20241022 _114502,45587.4896091667,1729593902.23243,00:00:00,20.01,20,20,20,20,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.07,5.57,5.51,5.98,6.21,6.17,6.01,0,.,.,.,.,.,.,.,.
20241022 _114503,45587.4896207755,1729593903.23575,00:00:00,20,19.99,20,20,20,20.01,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.11,5.83,5.58,5.89,6.22,6.03,5.96,0,.,.,.,.,.,.,.,.
20241022 _114504,45587.4896325463,1729593904.25203,00:00:00,19.99,19.99,20.01,20,20,20,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.3,5.8,5.44,5.84,6.24,7.75,5.8,0,.,.,.,.,.,.,.,.
20241022 _114505,45587.489644294,1729593905.26732,00:00:00,19.99,20.01,20.01,19.99,19.99,20,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.36,5.47,7.19,6.06,6.33,6.12,7.54,0,.,.,.,.,.,.,.,.
20241022 _114506,45587.4896560185,1729593906.28061,00:00:00,20.01,20,20,20,19.99,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,3.31,5.63,5.47,6.05,6.39,6.12,7.65,0,.,.,.,.,.,.,.,.
20241022 _114507,45587.4896677431,1729593907.2939,00:00:00,20.01,19.99,19.99,20,20.01,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.99,5.86,5.56,5.92,4.6,6.19,5.95,0,.,.,.,.,.,.,.,.
20241022 _114508,45587.4896793634,1729593908.29722,00:00:00,20,19.99,20,20,20.01,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.11,5.82,5.54,5.88,6,6.21,5.84,0,.,.,.,.,.,.,.,.
20241022 _114509,45587.4896910995,1729593909.3115,00:00:00,19.99,20,20.01,20,20,19.99,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.31,5.61,5.39,5.94,6.14,6.31,5.75,0,.,.,.,.,.,.,.,.
20241022 _114510,45587.4897028472,1729593910.32679,00:00:00,20,20,20,20,20,19.99,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.27,5.58,5.41,5.95,6.21,6.36,5.7,0,.,.,.,.,.,.,.,.
20241022 _114511,45587.489714456,1729593911.32911,00:00:00,20.01,20,19.99,20,20,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.09,5.55,7.46,4.16,6.22,6.26,5.85,0,.,.,.,.,.,.,.,.
20241022 _114512,45587.4897260532,1729593912.33143,00:00:00,20.01,20.01,19.99,20,20,20.01,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.95,5.4,5.64,5.9,6.23,6.11,5.95,0,.,.,.,.,.,.,.,.
20241022 _114513,45587.4897377894,1729593913.34572,00:00:00,20,20,20.01,19.99,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.08,5.47,5.46,7.8,4.65,7.73,5.83,0,.,.,.,.,.,.,.,.
20241022 _114514,45587.4897493866,1729593914.34704,00:00:00,19.99,19.99,20.01,19.99,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.28,7.69,5.41,6.13,6.3,6.16,7.61,0,.,.,.,.,.,.,.,.
20241022 _114515,45587.4897609838,1729593915.34936,00:00:00,20,20,20,20,20.01,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.24,3.81,5.51,5.94,6.08,6.09,5.88,0,.,.,.,.,.,.,.,.
20241022 _114516,45587.489772581,1729593916.35168,00:00:00,20.01,20.01,19.99,20,20.01,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.05,3.58,5.59,5.83,6.1,6.07,5.89,0,.,.,.,.,.,.,.,.
20241022 _114517,45587.4897841667,1729593917.352,00:00:00,20.01,20,20,20,20,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,6.79,5.49,5.58,5.92,6.14,6.13,6,0,.,.,.,.,.,.,.,.
20241022 _114518,45587.4897958796,1729593918.3643,00:00:00,20,19.99,20.01,20,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.13,5.7,3.57,4.32,6.15,6.13,4.09,0,.,.,.,.,.,.,.,.
20241022 _114519,45587.4898074769,1729593919.36662,00:00:00,19.99,19.99,20.01,20,20,20,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.26,3.88,5.37,5.96,7.82,6.13,5.79,0,.,.,.,.,.,.,.,.
20241022 _114520,45587.4898192245,1729593920.3819,00:00:00,20.01,20,20,20.01,20,20,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,3.23,5.56,5.47,5.77,6.22,4.53,5.72,0,.,.,.,.,.,.,.,.
20241022 _114521,45587.4898309838,1729593921.39719,00:00:00,20.01,20.01,20,20,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.91,5.42,3.68,5.88,6.24,6.14,5.77,0,.,.,.,.,.,.,.,.
20241022 _114522,45587.4898425694,1729593922.39851,00:00:00,20.01,20,20,19.99,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.93,5.6,3.64,6.04,6.26,7.81,5.85,0,.,.,.,.,.,.,.,.
20241022 _114523,45587.4898543171,1729593923.41379,00:00:00,19.99,19.99,20,20,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.18,3.77,5.46,4.28,6.27,6.15,5.77,0,.,.,.,.,.,.,.,.
20241022 _114524,45587.4898659144,1729593924.41512,00:00:00,19.99,20.01,20,20.01,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.23,5.52,5.44,5.8,6.29,6.08,5.76,0,.,.,.,.,.,.,.,.
20241022 _114525,45587.489877662,1729593925.4304,00:00:00,20.01,20.01,19.99,20,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.97,5.25,5.57,5.89,6.31,6.14,5.84,0,.,.,.,.,.,.,.,.
20241022 _114526,45587.4898892593,1729593926.43272,00:00:00,20.01,20,19.99,19.99,20,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.84,5.42,5.62,6.04,6.25,6.13,5.85,0,.,.,.,.,.,.,.,.
20241022 _114527,45587.4899010069,1729593927.44701,00:00:00,20,19.99,20,20,20.02,20,19.99,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.05,5.63,3.64,6.02,5.92,6.05,5.96,0,.,.,.,.,.,.,.,.
20241022 _114528,45587.4899127894,1729593928.46529,00:00:00,19.99,20,20.01,20.01,20.01,20,20,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.17,5.57,5.33,5.8,5.86,6.03,7.7,0,.,.,.,.,.,.,.,.
20241022 _114529,45587.4899245255,1729593929.47957,00:00:00,20,20.01,20,20,19.99,20.01,20.01,19.32,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.12,5.33,5.31,5.81,6.09,5.92,5.75,0,.,.,.,.,.,.,.,.
